,band,ccdVisitId,coord_ra,coord_dec,objectId,psfFlux,psfFluxErr,psfMag,ccdVisitId2,band2,expMidptMJD,zeroPoint
1580,r,1233951026,63.2582755,-43.1571933,1251604872223041749,628743.5879679,840.1690043,16.903816077302693,1233951026,r,61404.1710862,32.1722
1581,r,694289086,63.2582755,-43.1571933,1251604872223041749,628712.184895,851.9618584,16.903870306570923,694289086,r,60605.3347992,32.1755
1582,r,964110131,63.2582755,-43.1571933,1251604872223041749,630299.1917479,835.0274455,16.901133124458102,964110131,r,60998.1706512,32.1737
1583,r,1184982068,63.2582755,-43.1571933,1251604872223041749,627147.1789918,828.1622681,16.906576317288675,1184982068,r,61318.2507342,32.1759
1584,r,451795058,63.2582755,-43.1571933,1251604872223041749,624711.8126477,837.2603525,16.91080070480355,451795058,r,60232.2926772,32.1498
1585,r,698813135,63.2582755,-43.1571933,1251604872223041749,624287.0329486,821.220557,16.91153921423895,698813135,r,60611.2097522,32.1757
1586,r,967543182,63.2582755,-43.1571933,1251604872223041749,626488.0489892,846.6182052,16.907718023197116,967543182,r,61004.0580442,32.1438
1587,r,1192924053,63.2582755,-43.1571933,1251604872223041749,623747.9506897,825.7128356,16.912477170578164,1192924053,r,61328.1637312,32.1688
1588,r,909864185,63.2582755,-43.1571933,1251604872223041749,628216.8436951,838.2436809,16.9047260587893,909864185,r,60905.3455752,32.1607
1589,r,414889186,63.2582755,-43.1571933,1251604872223041749,620405.3423524,819.2642098,16.91831117775787,414889186,r,60166.3457902,32.1786
1590,r,943370134,63.2582755,-43.1571933,1251604872223041749,624988.0217471,836.9083893,16.91032076519576,943370134,r,60961.2696702,32.1676
1591,r,964077092,63.2582755,-43.1571933,1251604872223041749,627272.4026944,830.9215657,16.90635954785994,964077092,r,60998.1545082,32.1726
1592,r,1234539032,63.2582755,-43.1571933,1251604872223041749,621580.0924113,823.7758314,16.916257258259044,1234539032,r,61405.1250672,32.1729
1593,u,657567072,63.2582755,-43.1571933,1251604872223041749,25452.071514,435.6193195,20.385692162936152,657567072,u,60554.3621742,30.4684
1594,u,657566110,63.2582755,-43.1571933,1251604872223041749,24860.6661406,405.5891385,20.411218096586012,657566110,u,60554.3617192,30.471
1595,u,418207025,63.2582755,-43.1571933,1251604872223041749,25258.1221498,387.493603,20.39399735201854,418207025,u,60176.4000732,30.4781
1596,u,466740158,63.2582755,-43.1571933,1251604872223041749,25662.0025998,432.5858632,20.376773638403662,466740158,u,60261.0862692,30.4555
1597,u,760295105,63.2582755,-43.1571933,1251604872223041749,24823.9483336,379.706348,20.412822853313973,760295105,u,60702.1126702,30.4758
1598,r,694283022,63.2582755,-43.1571933,1251604872223041749,624277.2785796,850.5267002,16.911556178798136,694283022,r,60605.3320952,32.1765
1599,r,469704185,63.2582755,-43.1571933,1251604872223041749,625095.6375564,835.5787049,16.910133829897823,469704185,r,60265.0672352,32.1548
1600,r,447509172,63.2582755,-43.1571933,1251604872223041749,625637.7990127,836.9974431,16.90919255121831,447509172,r,60223.1835462,32.1575
1601,r,1155622035,63.2582755,-43.1571933,1251604872223041749,624349.8537033,830.0224437,16.911429964274333,1155622035,r,61272.3482572,32.1718
1602,r,733762117,63.2582755,-43.1571933,1251604872223041749,628097.3249795,857.0387684,16.90493264055094,733762117,r,60664.2238882,32.1747
1603,r,716000171,63.2582755,-43.1571933,1251604872223041749,625069.5999111,826.9089008,16.910179055942102,716000171,r,60636.1176752,32.1704
1604,r,943418086,63.2582755,-43.1571933,1251604872223041749,626014.2617157,840.2039373,16.90853943169486,943418086,r,60961.2925122,32.1676
1605,z,1197666021,63.2582755,-43.1571933,1251604872223041749,1252444.11044,1689.4761119,16.15560411289145,1197666021,z,61334.1515422,31.4618
1606,z,940011038,63.2582755,-43.1571933,1251604872223041749,1255361.2181273,1738.4479587,16.15307823034253,940011038,z,60957.2471042,31.4625
1607,z,666319073,63.2582755,-43.1571933,1251604872223041749,1267855.6340143,1752.9854179,16.142325487824174,666319073,z,60569.3102962,31.4509
1608,z,1174512118,63.2582755,-43.1571933,1251604872223041749,1266280.5470965,1737.0382,16.143675162024998,1174512118,z,61306.2814562,31.4572
1609,z,537578185,63.2582755,-43.1571933,1251604872223041749,1255309.942131,1700.90039,16.1531225788072,537578185,z,60368.0296642,31.4451
1610,z,538456057,63.2582755,-43.1571933,1251604872223041749,1261182.7328954,1709.3743234,16.148054959739724,538456057,z,60369.0446042,31.4557
1611,z,1174468172,63.2582755,-43.1571933,1251604872223041749,1277649.1417107,1739.0429134,16.13397098113106,1174468172,z,61306.2602112,31.4559
1612,z,1213258154,63.2582755,-43.1571933,1251604872223041749,1247910.4932057,1770.5832689,16.159541408630957,1213258154,z,61366.1342282,31.4368
1613,z,902743161,63.2582755,-43.1571933,1251604872223041749,1256494.3759682,1764.6542629,16.15209862739089,902743161,z,60897.3755982,31.4617
1614,z,903674139,63.2582755,-43.1571933,1251604872223041749,1267546.5532399,1773.7083136,16.14259020337132,903674139,z,60898.3512602,31.4619
1615,z,1198394006,63.2582755,-43.1571933,1251604872223041749,1252159.2392515,1726.6388646,16.15585109408663,1198394006,z,61336.1242042,31.4585
1616,z,690896092,63.2582755,-43.1571933,1251604872223041749,1259957.954292,1756.1070818,16.149109868403805,690896092,z,60601.2756592,31.4633
1617,z,749665120,63.2582755,-43.1571933,1251604872223041749,1260561.9509657,1727.9737187,16.14858951459317,749665120,z,60687.1533012,31.4612
1618,z,903650041,63.2582755,-43.1571933,1251604872223041749,1264969.6165974,1758.6272764,16.144799764288706,903650041,z,60898.3402982,31.462
1619,z,240856078,63.2582755,-43.1571933,1251604872223041749,1270686.2496569,1739.1913009,16.13990417409409,240856078,z,59912.0600962,31.4434
1620,z,970395025,63.2582755,-43.1571933,1251604872223041749,1263813.2572851,1726.264282,16.14579273309718,970395025,z,61009.0450662,31.4626
1621,z,688088010,63.2582755,-43.1571933,1251604872223041749,1262833.465473,1758.4199031,16.14663479422687,688088010,z,60598.1545272,31.458
1622,z,796370086,63.2582755,-43.1571933,1251604872223041749,1263502.4380268,1680.510475,16.146059789345195,796370086,z,60753.0118792,31.4638
1623,z,970396027,63.2582755,-43.1571933,1251604872223041749,1270435.0290758,1730.6385742,16.140118850413128,970396027,z,61009.0455162,31.46
1624,z,712268120,63.2582755,-43.1571933,1251604872223041749,1258350.7195259,1808.3497605,16.150495745544422,712268120,z,60631.0857602,31.4435
1625,z,460034055,63.2582755,-43.1571933,1251604872223041749,1251711.2836704,1731.5045604,16.156239581904398,460034055,z,60244.2012292,31.4618
1626,y,535911186,63.2582755,-43.1571933,1251604872223041749,1418118.9693129,2764.5455751,16.02071833411513,535911186,y,60366.0554502,30.6257
1627,y,267498087,63.2582755,-43.1571933,1251604872223041749,1419818.0524785,2665.4504514,16.019418265569534,267498087,y,59952.0789642,30.6347
1628,y,771638170,63.2582755,-43.1571933,1251604872223041749,1412032.2193068,2780.0426093,16.02538848394086,771638170,y,60717.0696022,30.6384
1629,y,12472164,63.2582755,-43.1571933,1251604872223041749,1436885.6722038,2806.5571583,16.00644446433089,12472164,y,59597.0923182,30.6234
1630,y,709943003,63.2582755,-43.1571933,1251604872223041749,1431803.3523951,2927.6010596,16.01029156267193,709943003,y,60628.0626942,30.6169
1631,y,169795163,63.2582755,-43.1571933,1251604872223041749,1420492.3892259,2738.3118843,16.01890272204031,169795163,y,59805.3302302,30.6317
1632,y,976549164,63.2582755,-43.1571933,1251604872223041749,1433084.5285832,3548.3062743,16.009320481413177,976549164,y,61019.0276992,30.6192
1633,y,306218061,63.2582755,-43.1571933,1251604872223041749,1436848.5516743,3063.9251422,16.00647251362124,306218061,y,60009.0613732,30.5941
1634,y,1141234084,63.2582755,-43.1571933,1251604872223041749,1411083.8520127,2782.6764617,16.02611794508899,1141234084,y,61254.3594312,30.6251
1635,y,937668014,63.2582755,-43.1571933,1251604872223041749,1416476.425978,2793.118157,16.02197662231326,937668014,y,60954.3511812,30.6264
1636,y,553242170,63.2582755,-43.1571933,1251604872223041749,1435116.9216839,3034.7808661,16.00778178674384,553242170,y,60393.0200582,30.597
1637,y,10873178,63.2582755,-43.1571933,1251604872223041749,1438964.6434895,2975.1378477,16.004874692236406,10873178,y,59595.0605052,30.6034
1638,y,51621062,63.2582755,-43.1571933,1251604872223041749,1427191.3469849,2744.7560458,16.01379449018351,51621062,y,59648.0150032,30.6236
1639,y,515067008,63.2582755,-43.1571933,1251604872223041749,1423486.1528114,2997.7109757,16.016616882913304,515067008,y,60334.1629802,30.6075
1640,y,937732009,63.2582755,-43.1571933,1251604872223041749,1424911.4197684,2901.9359516,16.015530332299228,937732009,y,60954.3826942,30.6182
1641,z,796422013,63.2582755,-43.1571933,1251604872223041749,1260695.2501003,1678.5999016,16.148474708617346,796422013,z,60753.0404102,31.4629
1642,z,444039146,63.2582755,-43.1571933,1251604872223041749,1258149.3552698,1768.4186229,16.150669501520706,444039146,z,60216.3197972,31.4627
1643,z,1472187,63.2582755,-43.1571933,1251604872223041749,1267387.6552214,1748.336015,16.14272631840831,1472187,z,59582.0415662,31.447
1644,y,1012178090,63.2582755,-43.1571933,1251604872223041749,1424808.844135,2748.2723341,16.015608494412447,1012178090,y,61074.1241832,30.6331
1645,y,647610166,63.2582755,-43.1571933,1251604872223041749,1430020.095093,2889.2244215,16.01164464912286,647610166,y,60541.3363222,30.6194
1646,y,1141232002,63.2582755,-43.1571933,1251604872223041749,1420527.1449629,2808.4793911,16.018876157237404,1141232002,y,61254.3585382,30.6191
1647,y,553234125,63.2582755,-43.1571933,1251604872223041749,1431550.6391677,3000.6235337,16.010483211976858,553234125,y,60393.0164922,30.6055
1648,y,904714062,63.2582755,-43.1571933,1251604872223041749,1425530.2456118,2685.6565203,16.015058909472838,904714062,y,60899.3706192,30.6339
1649,y,1056413174,63.2582755,-43.1571933,1251604872223041749,1420516.1750547,3041.7185496,16.0188845417815,1056413174,y,61128.0108622,30.5815
1650,y,500118161,63.2582755,-43.1571933,1251604872223041749,1430580.6993018,2680.4497223,16.011219096354353,500118161,y,60314.0534392,30.6318
1651,i,953583065,63.2582755,-43.1571933,1251604872223041749,1008616.9010005,1247.4470795,16.39068439703115,953583065,i,60976.1326952,31.8414
1652,i,976304101,63.2582755,-43.1571933,1251604872223041749,1011253.2944612,1281.0835948,16.387850126331774,976304101,i,61017.2454762,31.8472
1653,i,880194035,63.2582755,-43.1571933,1251604872223041749,1014478.6888161,1301.9609585,16.384392679429673,880194035,i,60871.4136712,31.8419
1654,i,1157656026,63.2582755,-43.1571933,1251604872223041749,1005344.6047358,1233.2233608,16.39421262102517,1157656026,i,61274.3857902,31.8397
1655,i,753002125,63.2582755,-43.1571933,1251604872223041749,1012331.044088,1297.7587371,16.386693612241572,753002125,i,60692.1919512,31.8519
1656,i,420761058,63.2582755,-43.1571933,1251604872223041749,1004720.7472729,1244.8807568,16.394886573894563,420761058,i,60179.3440132,31.8371
1657,i,1165801070,63.2582755,-43.1571933,1251604872223041749,1003363.1775399,1278.1787909,16.396354603010224,1165801070,i,61286.3077572,31.8265
1658,i,976151171,63.2582755,-43.1571933,1251604872223041749,1008245.8086332,1259.6404293,16.39108393679269,976151171,i,61017.1731642,31.8491
1659,i,934014030,63.2582755,-43.1571933,1251604872223041749,1013791.4340747,1262.8996367,16.385128456557943,934014030,i,60949.2741022,31.8346
1660,i,769409076,63.2582755,-43.1571933,1251604872223041749,1005189.5542636,1270.5923785,16.39438008290172,769409076,i,60714.1399662,31.8511
1661,i,1211852111,63.2582755,-43.1571933,1251604872223041749,1006269.5171249,1268.7417933,16.393214207932992,1211852111,i,61364.1438702,31.847
1662,i,1030669171,63.2582755,-43.1571933,1251604872223041749,1004854.5951868,1292.2935742,16.39474194281436,1030669171,i,61098.0875512,31.8302
1663,i,1013734146,63.2582755,-43.1571933,1251604872223041749,1008590.1756159,1331.4111054,16.390713166231876,1013734146,i,61076.1489592,31.8202
1664,i,1157611100,63.2582755,-43.1571933,1251604872223041749,1010724.2730642,1247.098121,16.388418260920552,1157611100,i,61274.3626002,31.8355
1665,i,1211853035,63.2582755,-43.1571933,1251604872223041749,1011363.6672602,1278.4557987,16.387731630594537,1211853035,i,61364.1443182,31.848
1666,i,427633061,63.2582755,-43.1571933,1251604872223041749,1008592.4950855,1259.7649931,16.390710669351297,427633061,i,60192.3442112,31.8386
1667,i,934003046,63.2582755,-43.1571933,1251604872223041749,1009567.2465662,1251.1083703,16.38966186926507,934003046,i,60949.2687412,31.8412
1668,i,1203420078,63.2582755,-43.1571933,1251604872223041749,1015913.6861041,1246.0438623,16.382857972357314,1203420078,i,61344.2294922,31.851
1669,i,752044014,63.2582755,-43.1571933,1251604872223041749,1013606.1557413,1262.5092124,16.38532690149652,752044014,i,60691.0929642,31.8493
1670,i,753005175,63.2582755,-43.1571933,1251604872223041749,1010964.7688341,1290.4433551,16.388159947242933,753005175,i,60692.1933292,31.8496
1671,i,976453152,63.2582755,-43.1571933,1251604872223041749,1006412.9003216,1279.5951424,16.393059512560562,976453152,i,61017.3135392,31.844
1672,i,1197992019,63.2582755,-43.1571933,1251604872223041749,1006994.090458,1242.1172637,16.392432695237133,1197992019,i,61334.3149242,31.8472
1673,i,692710176,63.2582755,-43.1571933,1251604872223041749,1006029.1345398,1277.9611816,16.39347360489344,692710176,i,60603.3560302,31.8485
1674,i,230720085,63.2582755,-43.1571933,1251604872223041749,1011921.9028312,1249.239142,16.387132509447667,230720085,i,59898.0966032,31.8427
1675,g,975964093,63.2582755,-43.1571933,1251604872223041749,215921.0615597,446.8875811,18.06426248317513,975964093,g,61017.0811632,32.3342
1676,g,419015170,63.2582755,-43.1571933,1251604872223041749,217724.8522546,453.1554539,18.055229988708515,419015170,g,60177.3163482,32.3268
1677,g,697935180,63.2582755,-43.1571933,1251604872223041749,215268.6341812,437.3318622,18.06754811162773,697935180,g,60610.1660962,32.3383
1678,g,219170104,63.2582755,-43.1571933,1251604872223041749,217031.1395191,446.2255349,18.05869487331555,219170104,g,59876.1473062,32.3337
1679,g,194916188,63.2582755,-43.1571933,1251604872223041749,214842.305452,456.495863,18.06970048974863,194916188,g,59841.3281512,32.3203
1680,g,430165157,63.2582755,-43.1571933,1251604872223041749,216093.3338216,456.3720354,18.06339657572513,430165157,g,60196.2893212,32.3105
1681,g,1193949115,63.2582755,-43.1571933,1251604872223041749,217330.0519347,451.2956335,18.057200540537735,1193949115,g,61329.2703862,32.3293
1682,g,960139017,63.2582755,-43.1571933,1251604872223041749,218357.7557969,456.5016128,18.05207844466715,960139017,g,60993.0764262,32.3185
1683,g,430218033,63.2582755,-43.1571933,1251604872223041749,214974.0553437,443.8829188,18.069034876966434,430218033,g,60196.3136522,32.3321
1684,g,480912171,63.2582755,-43.1571933,1251604872223041749,217106.7910053,449.2983883,18.058316479480006,480912171,g,60281.1635712,32.3319
1685,g,997118163,63.2582755,-43.1571933,1251604872223041749,216663.236263,452.9858817,18.06053693539021,997118163,g,61050.1563862,32.3213
1686,g,419019009,63.2582755,-43.1571933,1251604872223041749,20697.7351317,145.4444162,20.610192937519503,419019009,g,60177.3183272,32.3302
1687,g,960179068,63.2582755,-43.1571933,1251604872223041749,219153.497537,458.2154568,18.048128984794065,960179068,g,60993.0954612,32.318
1688,i,1030670040,63.2582755,-43.1571933,1251604872223041749,999810.5689055,1294.5926112,16.40020569168042,1030670040,i,61098.0879972,31.8325
1689,i,752985074,63.2582755,-43.1571933,1251604872223041749,1011057.2762036,1273.3951519,16.38806060252947,752985074,i,60692.1839342,31.8481
1690,i,976338165,63.2582755,-43.1571933,1251604872223041749,1003013.1206667,1277.6756426,16.396733464567905,976338165,i,61017.2611582,31.8489
1691,g,662497070,63.2582755,-43.1571933,1251604872223041749,215374.4628253,456.207069,18.06701448183772,662497070,g,60560.2689742,32.3094
1692,i,731811028,63.2582755,-43.1571933,1251604872223041749,1013060.5846406,1295.5978274,16.38591145375546,731811028,i,60661.1846522,31.8502
1693,i,183059053,63.2582755,-43.1571933,1251604872223041749,1006042.6745243,1234.6115485,16.39345899224262,183059053,i,59822.3862162,31.8441
1694,i,421634111,63.2582755,-43.1571933,1251604872223041749,1006152.96332,1233.5270678,16.39333997345902,421634111,i,60180.3016562,31.8469
1695,g,944003178,63.2582755,-43.1571933,1251604872223041749,216404.7148677,449.9532284,18.061833203429398,944003178,g,60962.1760522,32.3258
1696,g,219212139,63.2582755,-43.1571933,1251604872223041749,217023.0785805,445.199611,18.058735200318573,219212139,g,59876.1665182,32.3347
1697,g,1154237071,63.2582755,-43.1571933,1251604872223041749,217325.2283295,445.4671471,18.05722463854386,1154237071,g,61269.3338092,32.3362
1698,g,637983186,63.2582755,-43.1571933,1251604872223041749,215705.4415925,447.2756356,18.065347247074577,637983186,g,60530.4049712,32.3329
1699,r,656377008,63.2582755,-43.1571933,1251604872223041749,630378.9937834,839.3849305,16.900995668348735,656377008,r,60553.2706652,32.1664
1700,r,1189073094,63.2582755,-43.1571933,1251604872223041749,631532.197066,836.6584037,16.89901125785616,1189073094,r,61323.1746572,32.1737
1701,r,638949182,63.2582755,-43.1571933,1251604872223041749,634146.4891295,843.819564,16.8945260190499,638949182,r,60531.3885322,32.1664
1702,r,1006061107,63.2582755,-43.1571933,1251604872223041749,626598.1178617,861.0087233,16.907527284900965,1006061107,r,61066.0930942,32.138
1703,r,963998093,63.2582755,-43.1571933,1251604872223041749,619940.8900355,821.8445326,16.9191242938157,963998093,r,60998.1183232,32.1776
1704,r,753601088,63.2582755,-43.1571933,1251604872223041749,625476.8005739,841.3614925,16.909471984988706,753601088,r,60693.1269642,32.1768
1705,r,193051165,63.2582755,-43.1571933,1251604872223041749,625191.0101625,840.3733823,16.90996818869582,193051165,r,59839.2895672,32.1752
1706,r,656426064,63.2582755,-43.1571933,1251604872223041749,630220.3777099,830.1968828,16.901268895860124,656426064,r,60553.2933042,32.1718
1707,r,212254145,63.2582755,-43.1571933,1251604872223041749,628974.0341757,863.689951,16.903418207718218,212254145,r,59867.3076632,32.1723
1708,r,469766049,63.2582755,-43.1571933,1251604872223041749,624790.2094245,829.741866,16.910664461376143,469766049,r,60265.0981962,32.1657
1709,r,257800095,63.2582755,-43.1571933,1251604872223041749,627383.8666386,825.721129,16.90616663376383,257800095,r,59937.1218422,32.1745
1710,r,1226607135,63.2582755,-43.1571933,1251604872223041749,628755.2925689,827.1548775,16.90379586558042,1226607135,r,61386.0789732,32.1734
1711,r,942724145,63.2582755,-43.1571933,1251604872223041749,627089.0234637,850.6613914,16.906677002569943,942724145,r,60960.3515652,32.1763
1712,r,1189102077,63.2582755,-43.1571933,1251604872223041749,630355.3382219,832.0130648,16.90103641238008,1189102077,r,61323.1876552,32.1719
1713,r,213527148,63.2582755,-43.1571933,1251604872223041749,623495.7018796,826.3231342,16.912916340052234,213527148,r,59869.1497042,32.1766
1714,r,716073102,63.2582755,-43.1571933,1251604872223041749,624504.1532061,833.091692,16.91116167261415,716073102,r,60636.1513522,32.1669
1715,r,1052890059,63.2582755,-43.1571933,1251604872223041749,624522.7830296,852.1880736,16.91112928408308,1052890059,r,61124.0231812,32.1532
1716,r,694320134,63.2582755,-43.1571933,1251604872223041749,629115.903119,852.7916151,16.90317334088611,694320134,r,60605.3492082,32.174
1717,r,1006037083,63.2582755,-43.1571933,1251604872223041749,623982.0426221,859.3728869,16.912069771396304,1006037083,r,61066.0817722,32.1407
1718,r,1184831012,63.2582755,-43.1571933,1251604872223041749,617352.0270364,816.2093557,16.923667803845394,1184831012,r,61318.1824802,32.1751
1719,r,1184981012,63.2582755,-43.1571933,1251604872223041749,627445.3089253,822.0799868,16.90606030835074,1184981012,r,61318.2502852,32.1754
1720,r,1233953171,63.2582755,-43.1571933,1251604872223041749,625870.4999302,830.5213928,16.90878879550349,1233953171,r,61404.1720162,32.1737
1721,r,1218559108,63.2582755,-43.1571933,1251604872223041749,629476.2483684,861.5216773,16.90255163051915,1218559108,r,61373.2616682,32.1707
1722,r,213532006,63.2582755,-43.1571933,1251604872223041749,623520.2751624,821.1254114,16.912873549737913,213532006,r,59869.1519412,32.1751
1723,r,1006062000,63.2582755,-43.1571933,1251604872223041749,625946.8844875,859.4188298,16.90865629458046,1006062000,r,61066.0935422,32.1416
1724,r,942689092,63.2582755,-43.1571933,1251604872223041749,625398.0785647,848.0753745,16.909608643477956,942689092,r,60960.3351922,32.175
1725,r,1218558086,63.2582755,-43.1571933,1251604872223041749,626366.582662,856.8858892,16.90792855103679,1218558086,r,61373.2612202,32.1713
1726,r,467644153,63.2582755,-43.1571933,1251604872223041749,623585.451451,835.2858685,16.912760064161223,467644153,r,60262.1566412,32.1696
1727,i,880165093,63.2582755,-43.1571933,1251604872223041749,999146.133697,1285.2976037,16.400927469583074,880165093,i,60871.4005382,31.8454
1728,i,479657038,63.2582755,-43.1571933,1251604872223041749,1004396.3275784,1283.1458499,16.395237209718953,479657038,i,60279.2437032,31.8374
1729,i,933965028,63.2582755,-43.1571933,1251604872223041749,1010985.5547059,1264.6376298,16.38813762426764,933965028,i,60949.2481342,31.8384
1730,i,692709034,63.2582755,-43.1571933,1251604872223041749,1015397.4481769,1296.5367503,16.38340983091846,692709034,i,60603.3555822,31.85
1731,i,692652148,63.2582755,-43.1571933,1251604872223041749,1008229.0713915,1277.8479625,16.391101960552334,692652148,i,60603.3293642,31.8474
1732,i,645659072,63.2582755,-43.1571933,1251604872223041749,1003756.4845714,1261.7635271,16.395929090075235,645659072,i,60539.3826092,31.8408
1733,i,679503142,63.2582755,-43.1571933,1251604872223041749,1014997.9330434,1244.8360415,16.383837105383716,679503142,i,60587.2520752,31.8484
1734,i,1030665157,63.2582755,-43.1571933,1251604872223041749,1000372.3995967,1287.8579604,16.39959574754228,1030665157,i,61098.0857582,31.8335
1735,i,933964114,63.2582755,-43.1571933,1251604872223041749,1003289.3045556,1247.8809598,16.396434543681927,933964114,i,60949.2476852,31.8386
1736,i,280237017,63.2582755,-43.1571933,1251604872223041749,1018235.8784875,1280.6456272,16.380379010648447,280237017,i,59975.1480002,31.85
1737,i,713446027,63.2582755,-43.1571933,1251604872223041749,1003773.6228682,1304.8075294,16.395910552202,713446027,i,60632.2990792,31.835
1738,i,932375145,63.2582755,-43.1571933,1251604872223041749,1016629.3126262,1253.4984585,16.38209343093633,932375145,i,60946.3277292,31.8406
1739,i,427634122,63.2582755,-43.1571933,1251604872223041749,1011808.8157782,1277.0910375,16.38725385237806,427634122,i,60192.3446602,31.8324
1740,r,193090120,63.2582755,-43.1571933,1251604872223041749,624865.1299368,847.9832297,16.910534275219657,193090120,r,59839.3075652,32.1721
1741,r,676135063,63.2582755,-43.1571933,1251604872223041749,633092.8160186,839.2732872,16.896331536450553,676135063,r,60583.2861442,32.1632
1742,r,456706097,63.2582755,-43.1571933,1251604872223041749,624566.1412037,855.0950236,16.911053908281573,456706097,r,60240.1412502,32.1671
1743,r,715964163,63.2582755,-43.1571933,1251604872223041749,626024.1974677,834.2525014,16.908522199627285,715964163,r,60636.1013262,32.1684
1744,r,193036168,63.2582755,-43.1571933,1251604872223041749,627013.4205378,845.5374927,16.90680790867626,193036168,r,59839.2824832,32.1717
1745,r,1049332116,63.2582755,-43.1571933,1251604872223041749,629678.0944132,850.7224646,16.902203537274254,1049332116,r,61120.0260532,32.1358
1746,r,414859186,63.2582755,-43.1571933,1251604872223041749,626147.0832554,825.0027566,16.908309095316014,414859186,r,60166.3322762,32.1762
1747,r,415001022,63.2582755,-43.1571933,1251604872223041749,633104.2493422,832.6993045,16.896311928802245,415001022,r,60166.3978942,32.1731
1748,r,415004155,63.2582755,-43.1571933,1251604872223041749,628075.9218511,829.2993946,16.904969638873357,415004155,r,60166.3992472,32.1722
1749,i,280236114,63.2582755,-43.1571933,1251604872223041749,1012385.526271,1285.8810913,16.386635181072016,280236114,i,59975.1475542,31.8494
1750,i,752187132,63.2582755,-43.1571933,1251604872223041749,1014466.3000604,1279.5997299,16.384405938459043,752187132,i,60691.1580032,31.8483
1751,i,1232008084,63.2582755,-43.1571933,1251604872223041749,1012781.5524211,1271.1200867,16.386210544567504,1232008084,i,61394.2111972,31.8489
1752,i,497010143,63.2582755,-43.1571933,1251604872223041749,999872.3495812,1274.1048043,16.40013860352783,497010143,i,60309.2386352,31.8452
1753,i,182865133,63.2582755,-43.1571933,1251604872223041749,1003181.4679817,1255.7167181,16.39655124817042,182865133,i,59822.2925222,31.8236
1754,i,433980072,63.2582755,-43.1571933,1251604872223041749,1008228.0218442,1254.4553095,16.391103090783677,433980072,i,60201.2528452,31.8441
1755,u,277066184,63.2582755,-43.1571933,1251604872223041749,24949.3478284,395.7477946,20.40735200568554,277066184,u,59968.0884582,30.4713
1756,u,1187409015,63.2582755,-43.1571933,1251604872223041749,25280.4329217,422.6233069,20.393038732827815,1187409015,u,61321.1747752,30.4631
1757,y,306220158,63.2582755,-43.1571933,1251604872223041749,1434558.7766971,3017.657399,16.008204132883968,306220158,y,60009.0622632,30.5993
1758,y,688946096,63.2582755,-43.1571933,1251604872223041749,1426110.4852553,2838.5993272,16.014617067560383,688946096,y,60599.1625192,30.6295
1759,y,475637105,63.2582755,-43.1571933,1251604872223041749,1426744.9772885,3135.590289,16.014134119165362,475637105,y,60274.0757602,30.5897
1760,u,217722043,63.2582755,-43.1571933,1251604872223041749,25375.4150051,383.2068456,20.388967115755836,217722043,u,59874.2225572,30.4804
1761,u,1188282083,63.2582755,-43.1571933,1251604872223041749,24635.6153437,407.0346873,20.4210914638222,1188282083,u,61322.1785842,30.4706
1762,u,466723134,63.2582755,-43.1571933,1251604872223041749,24743.6870822,449.3603603,20.416338963046172,466723134,u,60261.0786692,30.4475
1763,u,1188299162,63.2582755,-43.1571933,1251604872223041749,25780.2737588,410.2538942,20.371781188043723,1188299162,u,61322.1864712,30.4675
1764,u,1187410001,63.2582755,-43.1571933,1251604872223041749,24801.4407639,413.2497425,20.41380772357593,1187410001,u,61321.1752202,30.4686
1765,u,1222548179,63.2582755,-43.1571933,1251604872223041749,25059.671339,382.4341408,20.402561572839378,1222548179,u,61380.1195292,30.4779
1766,u,948992158,63.2582755,-43.1571933,1251604872223041749,24300.5390279,416.252162,20.43596023223403,948992158,u,60970.1610702,30.4641
1767,y,993451142,63.2582755,-43.1571933,1251604872223041749,1433249.5999832,2859.0521135,16.009195426909752,993451142,y,61043.0882792,30.6191
1768,y,246654178,63.2582755,-43.1571933,1251604872223041749,1445802.9331485,2749.3196098,15.999727246301235,246654178,y,59920.0879902,30.6347
1769,y,904750105,63.2582755,-43.1571933,1251604872223041749,1412536.5908023,2654.6544837,16.02500073314706,904750105,y,60899.3867972,30.6337
1770,y,535912171,63.2582755,-43.1571933,1251604872223041749,1419325.7516887,2781.504155,16.019794793729673,535912171,y,60366.0558972,30.6225
1771,y,938361109,63.2582755,-43.1571933,1251604872223041749,1410285.7560523,2802.3434293,16.0267322011579,938361109,y,60955.2619012,30.6251
1772,y,665555115,63.2582755,-43.1571933,1251604872223041749,1415788.7093945,2716.1513263,16.022503888492313,665555115,y,60568.2527142,30.6331
1773,y,1032264055,63.2582755,-43.1571933,1251604872223041749,1439519.271754,3051.5702953,16.00445629143089,1032264055,y,61100.0701512,30.5965
1774,y,169769009,63.2582755,-43.1571933,1251604872223041749,1426843.902497,2758.5882504,16.01405884085093,169769009,y,59805.3185672,30.6296
1775,y,904749175,63.2582755,-43.1571933,1251604872223041749,1432310.9772249,2709.8316354,16.00990669908166,904749175,y,60899.3863482,30.6311
1776,y,33723164,63.2582755,-43.1571933,1251604872223041749,1429787.8916874,2723.4296513,16.011820962809686,33723164,y,59625.1335852,30.6341
1777,y,936409059,63.2582755,-43.1571933,1251604872223041749,1427993.1842254,2800.1677359,16.013184663578116,936409059,y,60952.1789252,30.6227
